year,value
1990,0.0233
1991,0.0461
1992,0.0984
1993,0.25
1994,0.311
1995,0.82
1996,1.62
1997,3.6
1998,6.78
1999,23.6
2000,44.7
2001,56.6
2002,59.4
2003,65.5
2004,72.7
2005,73.5
2006,78.1
2007,78.8
2008,81
2009,81.6
2010,83.7
2011,83.7591201534472
2012,84.07
2013,84.77
2014,87.5568264944747
2015,89.8962557995106
2016,92.8430256796075
2017,95.0694218761004
2018,96.0228595797887
2019,96.157579184239
2020,96.50506052
2021,97.57132698
2022,97.16855335
2023,97.41597478
2024,97.89563777
